,,,,,,,,11:53 AM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,11:53 AM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,11:52 AM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,11:52 AM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,11:51 AM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,11:51 AM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,11:48 AM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,11:48 AM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,11:48 AM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,11:47 AM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,11:47 AM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,11:46 AM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,11:45 AM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,11:44 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,4:40 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
28-Apr-20,FALSE,FALSE,1,16:58,mobile,Direct,5,11:01 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,10:46 PM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,10:46 PM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,10:46 PM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,10:44 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,2,0:00,mobile,Direct,1,3:50 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,0:00,mobile,Direct,1,9:56 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
30-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,8:41 PM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
29-Apr-20,FALSE,FALSE,1,0:59,mobile,Direct,4,12:16 PM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,12:16 PM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,12:16 PM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,12:15 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
30-Apr-20,FALSE,FALSE,2,0:00,desktop,Direct,1,6:00 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,0:00,desktop,Direct,1,10:20 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,2,0:00,mobile,Direct,1,6:25 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,15:18,mobile,Direct,2,10:40 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,10:24 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,2,1:39,mobile,Direct,10,6:22 PM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,6:22 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,6:22 PM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,6:22 PM,PAGEVIEW,Product Details | E-Shopper,/product-details.html,Product Details | E-Shopper
,,,,,,,,6:22 PM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,6:22 PM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,6:21 PM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,6:21 PM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,6:21 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,6:20 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,0:00,mobile,Direct,1,9:19 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,2,0:00,mobile,Direct,1,1:19 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,0:25,mobile,Direct,2,12:36 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,12:36 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,2,0:00,mobile,Direct,1,1:19 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,0:25,mobile,Direct,2,12:36 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,12:36 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,6:00,mobile,Direct,9,9:12 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,9:11 AM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,9:10 AM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,9:10 AM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,9:08 AM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,9:07 AM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,9:06 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,9:06 AM,PAGEVIEW,Home | E-Shopper,/404.html,Home | E-Shopper
,,,,,,,,9:06 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
28-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,11:10 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,1:10 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
28-Apr-20,FALSE,FALSE,1,0:31,mobile,Direct,2,10:47 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,10:46 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,2:27 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:52,mobile,Direct,3,4:40 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,4:39 PM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,4:39 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,desktop,Direct,1,12:39 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,1:08,mobile,Direct,9,6:34 PM,PAGEVIEW,Home | E-Shopper,/404.html,Home | E-Shopper
,,,,,,,,6:34 PM,PAGEVIEW,Contact | E-Shopping,/contact-us.html,Contact | E-Shopping
,,,,,,,,6:34 PM,PAGEVIEW,Blog Single | E-Shopping,/blog-single.html,Blog Single | E-Shopping
,,,,,,,,6:34 PM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,6:34 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,6:34 PM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,6:34 PM,PAGEVIEW,Product Details | E-Shopper,/product-details.html,Product Details | E-Shopper
,,,,,,,,6:34 PM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,6:33 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,12:22 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
"﻿""date""",hasGoal,hasRevenue,sessionCount,sessions__duration,sessions__deviceCategory,sessions__channel,sessions__activitySummary__PAGEVIEW,sessions__activities__time,sessions__activities__type,sessions__activities__details__Page title__-,sessions__activities__details__Page URL__-,sessions__activities__pageTitle
28-Apr-20,FALSE,FALSE,1,17:15,mobile,Direct,3,11:44 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,11:29 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,11:27 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,6:48,mobile,Direct,4,12:20 PM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,12:14 PM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,12:14 PM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,12:13 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,desktop,Direct,1,6:41 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,12:09 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,1:23,mobile,Direct,10,12:15 PM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,12:15 PM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,12:15 PM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,12:15 PM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,12:15 PM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,12:15 PM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,12:15 PM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,12:14 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,12:14 PM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,12:14 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,1:16,desktop,Direct,8,7:01 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,7:01 PM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,7:01 PM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,7:01 PM,PAGEVIEW,Home | E-Shopper,/404.html,Home | E-Shopper
,,,,,,,,7:01 PM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,7:01 PM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,7:01 PM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,7:00 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
28-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,11:43 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:43,mobile,Direct,2,12:07 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,12:06 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,12:49 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,3:14,mobile,Direct,12,6:43 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,6:42 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,6:40 PM,PAGEVIEW,Home | E-Shopping,/index.html,Home | E-Shopping
,,,,,,,,6:40 PM,PAGEVIEW,Home | E-Shopping,/index.html,Home | E-Shopping
,,,,,,,,6:40 PM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,6:40 PM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,6:40 PM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,6:40 PM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,6:40 PM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,6:40 PM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,6:40 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,6:40 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:50,mobile,Direct,9,6:25 PM,PAGEVIEW,Contact | E-Shopping,/contact-us.html,Contact | E-Shopping
,,,,,,,,6:25 PM,PAGEVIEW,Contact | E-Shopping,/contact-us.html,Contact | E-Shopping
,,,,,,,,6:25 PM,PAGEVIEW,Home | E-Shopping,/index.html,Home | E-Shopping
,,,,,,,,6:25 PM,PAGEVIEW,Home | E-Shopper,/404.html,Home | E-Shopper
,,,,,,,,6:25 PM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,6:25 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,6:25 PM,PAGEVIEW,Product Details | E-Shopper,/product-details.html,Product Details | E-Shopper
,,,,,,,,6:25 PM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,6:25 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,12:16 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,10:38 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
30-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,9:05 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
28-Apr-20,FALSE,FALSE,1,2:00,mobile,Direct,8,10:50 PM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,10:49 PM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,10:49 PM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,10:49 PM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,10:49 PM,PAGEVIEW,Checkout | E-Shopping,/checkout.html,Checkout | E-Shopping
,,,,,,,,10:48 PM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,10:48 PM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,10:47 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,10:13 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:28,mobile,Direct,6,6:36 PM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,6:36 PM,PAGEVIEW,Product Details | E-Shopper,/product-details.html,Product Details | E-Shopper
,,,,,,,,6:36 PM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,6:36 PM,PAGEVIEW,Product Details | E-Shopper,/product-details.html,Product Details | E-Shopper
,,,,,,,,6:36 PM,PAGEVIEW,Contact | E-Shopping,/contact-us.html,Contact | E-Shopping
,,,,,,,,6:36 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
28-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,10:47 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
28-Apr-20,FALSE,FALSE,1,0:00,desktop,Direct,1,11:18 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
30-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,9:01 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,1:06,desktop,Direct,11,10:24 AM,PAGEVIEW,Home | E-Shopping,/index.html,Home | E-Shopping
,,,,,,,,10:24 AM,PAGEVIEW,Home | E-Shopper,/contact-us.html,Home | E-Shopper
,,,,,,,,10:23 AM,PAGEVIEW,Contact | E-Shopping,/contact-us.html,Contact | E-Shopping
,,,,,,,,10:23 AM,PAGEVIEW,Blog Single | E-Shopping,/blog-single.html,Blog Single | E-Shopping
,,,,,,,,10:23 AM,PAGEVIEW,Home | E-Shopper,/404.html,Home | E-Shopper
,,,,,,,,10:23 AM,PAGEVIEW,Blog Single | E-Shopping,/blog-single.html,Blog Single | E-Shopping
,,,,,,,,10:23 AM,PAGEVIEW,Login | E-Shopping,/login.html,Login | E-Shopping
,,,,,,,,10:23 AM,PAGEVIEW,Cart | E-Shopping,/cart.html,Cart | E-Shopping
,,,,,,,,10:23 AM,PAGEVIEW,Product Details | E-Shopper,/product-details.html,Product Details | E-Shopper
,,,,,,,,10:23 AM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,10:23 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
30-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,10:52 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,desktop,Direct,1,6:40 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,28:32:00,mobile,Direct,5,10:25 AM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,9:57 AM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,9:57 AM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,9:57 AM,PAGEVIEW,Shop | E-Shopping,/shop.html,Shop | E-Shopping
,,,,,,,,9:56 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
28-Apr-20,FALSE,FALSE,1,0:00,desktop,Direct,1,10:27 PM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
29-Apr-20,FALSE,FALSE,1,0:00,mobile,Direct,1,10:59 AM,PAGEVIEW,Home | E-Shopping,/,Home | E-Shopping
,,,,,,,,,,,,
